ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
2988,9,9,2023,63,L,455,20,12,40000
7712,2,4,2024,46,L,178,12,7,50000
8712,11,3,2022,58,L,756,20,14,50000
9845,22,4,2023,77,L,483,9,13,30000
3866,27,1,2022,76,L,846,4,3,30000
1119,25,12,2023,68,P,14,17,10,20000
9510,1,1,2024,33,P,552,6,13,30000
2797,24,8,2023,44,P,645,6,1,20000
2125,22,9,2023,52,L,769,1,4,50000
5343,11,4,2022,34,L,916,1,3,10000
1583,3,6,2024,43,P,144,11,10,30000
1160,26,5,2023,35,P,879,17,9,40000
5183,3,4,2022,53,P,572,12,11,50000
7165,24,4,2024,59,P,832,9,2,30000
2640,2,4,2023,78,P,840,20,2,20000
8954,31,12,2022,22,P,836,10,5,10000
3324,30,3,2024,57,L,631,4,6,20000
3081,9,4,2023,22,P,577,18,4,20000
6037,21,5,2022,37,P,928,11,6,20000
8634,20,2,2024,33,L,536,13,6,40000
1006,14,9,2023,43,L,686,18,6,10000
4995,7,9,2024,60,L,737,20,2,20000
3208,11,8,2023,50,L,266,18,6,50000
6121,28,7,2024,46,P,403,7,14,30000
5856,7,10,2023,64,P,308,6,12,20000
639,12,8,2023,59,L,666,20,1,40000
6600,16,12,2023,43,P,395,10,8,30000
2861,3,3,2022,26,P,316,3,9,50000
2480,10,2,2022,77,P,798,4,11,20000
5500,23,10,2023,80,P,18,3,8,50000
6529,31,2,2024,70,P,788,2,1,20000
2920,14,10,2024,21,L,931,8,1,50000
1917,18,3,2023,30,L,418,14,3,40000
7666,13,12,2022,70,P,891,14,4,40000
9787,7,9,2024,30,L,304,2,10,20000
4070,12,7,2024,59,P,800,8,3,30000
1489,1,12,2024,48,L,580,9,10,30000
2645,24,7,2024,37,L,869,11,5,20000
4243,13,7,2024,49,L,112,16,1,20000
9346,12,3,2022,57,P,762,20,8,30000
5744,19,1,2023,29,L,329,2,1,40000
1673,18,8,2023,72,P,437,14,6,40000
8052,30,11,2022,62,L,81,9,1,40000
9838,14,2,2022,24,L,830,12,4,50000
1120,3,6,2022,41,P,750,17,7,10000
4737,31,6,2023,60,P,557,12,13,10000
346,12,12,2022,70,P,655,11,8,10000
1715,17,1,2023,75,P,780,1,14,10000
3965,25,11,2023,70,P,803,3,5,10000
1708,15,5,2023,41,P,16,18,13,30000
6759,31,9,2023,69,L,949,1,11,30000
1079,17,7,2024,53,P,416,11,5,10000
5953,31,7,2023,25,P,16,16,8,40000
8609,16,11,2023,25,P,631,5,3,40000
7780,2,1,2023,39,P,589,1,8,20000
3967,20,1,2023,47,L,397,15,4,40000
5437,15,9,2023,61,L,415,11,3,50000
1925,1,11,2024,33,P,615,18,1,10000
6512,10,7,2022,29,P,293,17,1,30000
1421,3,7,2023,74,L,8,13,13,10000
6839,11,3,2023,53,P,223,5,8,20000
9587,5,12,2022,59,P,519,5,12,10000
4575,2,6,2024,70,L,538,10,7,40000
6974,5,7,2024,53,L,167,8,2,30000
9520,25,6,2024,29,P,865,11,11,10000
1537,10,3,2023,22,L,637,20,4,30000
8026,18,4,2024,50,P,774,17,5,30000
518,5,4,2022,61,P,380,14,13,20000
5750,15,11,2023,27,P,639,14,7,10000
6203,7,12,2022,63,P,25,11,13,50000
9812,22,10,2022,71,L,722,20,5,40000
3038,4,1,2023,61,L,592,15,14,40000
9893,1,8,2022,62,P,31,8,5,30000
3655,10,9,2023,58,P,287,17,10,50000
6190,9,3,2024,38,L,16,18,4,40000
6213,23,1,2022,40,L,493,4,12,50000
7280,7,10,2024,57,L,508,20,8,30000
9255,17,1,2023,33,L,107,15,8,10000
429,26,1,2024,56,P,127,19,7,20000
1807,8,9,2023,64,P,597,15,1,20000
3270,18,4,2022,27,P,560,6,1,10000
9690,22,6,2022,21,L,190,8,10,30000
8765,26,8,2023,21,P,195,14,4,30000
7434,31,8,2023,32,P,209,14,9,40000
5630,3,6,2023,39,L,985,16,5,50000
6505,3,12,2022,27,P,340,7,7,20000
764,26,6,2024,35,P,109,13,2,30000
1485,31,6,2022,23,L,896,11,9,50000
2846,6,8,2024,80,P,276,10,10,40000
2266,3,2,2023,29,L,408,20,13,40000
5897,9,12,2023,42,L,562,8,5,20000
9875,8,3,2023,55,L,502,9,14,30000
3196,8,1,2024,53,L,326,20,13,20000
6247,5,9,2024,32,L,991,6,13,10000
9756,1,10,2022,34,P,333,15,10,50000
5713,19,4,2022,70,L,977,20,4,40000
7185,13,3,2024,48,P,70,5,13,30000
9927,4,9,2024,37,P,965,2,4,30000
6223,12,4,2023,49,L,861,3,8,40000
3297,28,7,2023,45,L,839,3,5,30000
5970,16,12,2022,78,L,496,8,8,40000
1154,15,2,2024,60,L,415,19,14,50000
1193,10,6,2024,72,L,178,18,7,30000
6618,10,3,2023,51,P,382,19,4,30000
4379,18,11,2023,76,P,404,7,10,50000
2263,30,5,2023,53,L,244,19,3,40000
4740,4,12,2024,63,P,612,12,14,50000
8309,3,1,2024,30,L,20,10,5,10000
6502,5,11,2024,59,L,218,12,3,20000
5108,29,12,2023,43,P,751,19,13,30000
3948,8,6,2024,76,L,541,10,1,20000
302,3,12,2024,38,L,424,6,11,20000
3154,18,12,2024,28,L,133,15,9,50000
6333,31,1,2023,75,L,879,17,14,10000
4954,22,4,2024,25,L,687,1,1,50000
9625,24,11,2024,38,L,94,18,6,50000
5332,17,5,2023,23,L,890,14,5,40000
1790,23,6,2022,37,L,682,3,14,50000
1120,17,4,2022,54,L,981,19,8,20000
2540,13,12,2023,48,L,533,12,11,40000
3784,29,10,2023,59,P,170,6,13,50000
9823,10,12,2022,31,P,296,7,12,10000
2575,9,9,2023,36,L,274,9,3,20000
7574,17,1,2024,45,P,985,19,8,20000
2143,4,8,2023,21,P,244,14,4,30000
7087,31,4,2022,73,P,757,18,10,10000
6371,15,11,2023,64,L,595,15,12,10000
3193,5,6,2022,25,L,195,8,5,50000
1380,22,6,2023,75,P,926,13,4,10000
1147,13,6,2024,45,L,398,7,5,30000
4996,1,8,2022,46,L,500,11,4,50000
7054,3,5,2024,25,L,974,16,5,40000
119,16,6,2022,77,P,244,11,10,50000
1367,27,4,2022,36,L,492,4,14,30000
6890,17,9,2023,37,P,228,4,3,10000
9704,10,8,2022,42,P,107,3,4,40000
5917,28,7,2022,25,P,99,8,11,50000
2562,19,5,2022,30,P,50,17,3,20000
1499,13,4,2024,80,P,388,20,6,50000
5410,2,8,2023,74,P,264,13,6,10000
9824,21,7,2024,28,L,854,18,7,10000
2487,28,4,2024,79,L,73,12,12,40000
5403,26,4,2023,27,L,477,9,14,40000
2788,13,9,2024,29,P,486,8,14,20000
342,11,11,2022,48,L,848,1,6,20000
7326,23,7,2024,52,L,81,5,10,10000
990,21,5,2022,41,P,926,4,13,20000
3634,9,5,2022,40,P,872,4,1,40000
8210,10,4,2024,57,P,322,9,2,40000
7088,9,8,2023,55,P,94,8,6,10000
3625,28,6,2023,35,L,121,14,9,40000
9423,17,5,2023,29,P,899,5,6,50000
3683,10,6,2024,38,P,610,4,8,10000
5744,31,6,2023,47,L,321,2,6,10000
3997,27,10,2022,59,P,545,8,3,20000
1019,8,2,2024,59,P,940,1,8,30000
5195,17,2,2023,77,P,588,18,3,40000
1897,2,6,2022,78,P,393,15,3,40000
9109,20,3,2023,79,L,467,2,4,10000
6224,5,12,2023,67,L,119,6,8,10000
7269,1,12,2022,80,P,775,3,8,10000
2951,3,11,2024,52,P,285,9,2,50000
8127,8,3,2022,41,P,658,2,6,10000
960,12,7,2023,33,P,207,20,10,10000
8078,30,8,2024,46,L,451,6,13,40000
2176,14,7,2024,29,P,690,5,13,10000
2594,3,4,2024,70,L,955,6,6,50000
6253,22,11,2022,68,L,279,6,11,50000
9561,3,10,2023,25,P,188,11,12,20000
9956,23,8,2024,63,L,751,18,1,50000
9438,7,7,2022,49,P,45,6,1,20000
9326,1,8,2022,73,P,884,3,2,30000
4939,28,4,2022,71,P,308,7,4,40000
6423,12,12,2023,35,P,80,5,4,10000
4419,9,7,2023,65,P,123,17,8,10000
1641,3,2,2024,72,L,656,5,3,20000
8515,31,1,2022,25,L,996,7,1,50000
5858,24,5,2022,21,L,60,14,2,20000
2553,8,9,2023,63,L,728,7,8,20000
4171,7,6,2024,73,P,979,2,14,40000
6519,17,12,2023,74,L,875,3,7,20000
5455,4,8,2024,77,L,921,3,3,10000
1334,6,3,2023,56,L,842,19,11,50000
7857,15,10,2024,40,L,364,6,2,10000
3426,24,9,2024,56,P,757,18,13,30000
2187,22,9,2024,37,L,30,16,9,20000
479,16,1,2022,33,P,483,6,2,50000
7114,8,9,2023,72,L,88,4,6,30000
5944,31,12,2023,77,P,302,12,4,50000
9569,9,6,2022,48,P,681,12,2,30000
5692,27,12,2023,60,L,733,2,11,50000
9639,3,11,2023,58,L,169,19,5,50000
6464,22,3,2024,52,L,53,9,14,30000
8438,20,12,2023,45,P,843,17,9,40000
5173,22,9,2022,45,P,414,8,8,50000
8915,23,3,2022,61,P,365,17,4,40000
2752,25,9,2024,64,L,343,16,3,20000
4055,15,12,2024,63,P,272,18,11,30000
1371,16,2,2024,75,L,470,3,4,10000
812,1,2,2022,44,P,611,7,12,50000
7361,30,9,2024,60,L,573,16,14,20000
3852,14,12,2024,69,P,907,17,10,10000
3982,28,10,2024,35,L,489,15,4,10000
9000,10,10,2022,61,P,993,5,7,20000
520,29,12,2023,27,L,550,13,12,20000
2655,18,9,2024,77,L,280,11,10,50000
7848,16,7,2024,49,L,539,16,1,50000
2954,6,11,2024,70,L,702,11,12,10000
981,9,7,2022,46,P,593,10,11,50000
7379,1,4,2023,57,L,985,9,6,30000
9624,13,11,2022,64,L,139,12,11,30000
7470,27,9,2023,38,P,225,11,1,20000
6197,23,8,2024,57,L,28,9,1,30000
3722,15,8,2023,29,P,380,5,3,50000
6551,8,8,2024,69,P,303,8,13,30000
1149,24,11,2022,61,L,917,4,11,30000
7018,22,3,2022,57,P,53,20,4,20000
9748,17,6,2022,44,P,215,1,7,50000
4445,2,11,2022,72,P,564,14,13,20000
1866,12,2,2024,49,P,919,11,5,20000
8240,24,10,2023,78,P,836,17,4,10000
3948,13,5,2024,70,L,475,12,1,50000
9705,31,11,2024,36,P,646,4,3,40000
2509,27,2,2022,32,P,728,14,2,50000
3513,12,1,2022,25,L,96,6,3,10000
1678,30,12,2024,29,P,972,13,8,30000
4379,27,8,2024,57,L,674,5,6,30000
713,8,10,2023,39,L,602,10,9,50000
7682,2,4,2024,47,P,283,16,4,30000
8385,7,2,2023,29,L,631,17,6,20000
3293,27,10,2022,21,P,417,1,10,50000
6988,26,6,2023,29,L,293,7,12,20000
2630,30,5,2023,34,L,795,19,9,10000
8616,18,8,2022,41,P,488,2,3,10000
211,28,6,2024,26,L,700,4,8,50000
746,20,5,2022,24,L,135,20,1,50000
7168,31,5,2024,27,P,997,16,10,30000
8067,12,5,2023,52,P,172,7,13,30000
646,7,2,2023,21,P,869,11,8,20000
5220,12,11,2023,60,L,371,11,6,10000
9813,9,9,2022,39,L,852,5,4,20000
839,22,6,2023,57,P,523,10,7,30000
9279,17,12,2022,52,P,412,9,14,30000
7506,13,10,2022,73,L,467,15,9,10000
2034,20,3,2022,63,P,366,19,6,30000
6199,1,8,2022,24,L,371,5,12,40000
1020,19,1,2023,44,L,995,12,7,10000
8321,26,1,2023,80,P,962,1,12,30000
4515,15,2,2023,58,P,102,13,5,50000
5554,17,3,2024,22,P,404,12,1,40000
6377,14,4,2023,57,P,789,19,6,50000
6650,27,4,2022,61,P,985,12,6,20000
2145,29,2,2023,64,P,775,17,1,10000
5047,21,1,2022,76,L,267,9,6,20000
1967,25,9,2024,50,L,774,2,5,10000
8426,27,4,2024,35,P,70,2,1,20000
6207,26,11,2024,55,L,955,10,13,40000
6658,19,5,2022,45,P,999,16,8,50000
3685,10,4,2024,58,L,312,8,4,30000
8152,26,9,2023,44,P,36,4,9,50000
5028,6,10,2023,64,L,730,9,7,50000
3804,29,9,2022,37,L,201,11,10,50000
5043,28,10,2024,66,P,92,16,8,50000
5912,3,10,2024,48,P,532,1,8,10000
5475,25,9,2023,67,L,518,4,9,10000
2476,22,2,2023,29,L,576,15,3,40000
5667,28,12,2024,70,L,908,14,7,30000
7243,24,8,2023,59,P,399,9,10,20000
3403,14,1,2023,58,L,33,16,12,50000
8535,16,8,2023,34,P,593,3,2,50000
4263,2,10,2022,27,L,618,16,8,30000
9745,10,10,2024,63,P,294,11,2,40000
8846,14,6,2024,65,L,904,12,13,20000
8759,11,9,2023,52,L,859,4,2,40000
9728,16,12,2024,56,L,714,14,2,50000
309,3,11,2024,73,L,288,8,9,40000
8020,26,5,2022,42,P,519,15,2,40000
6112,7,7,2022,63,L,645,18,11,20000
822,16,3,2023,62,L,127,6,8,30000
2942,30,5,2024,78,P,967,14,2,30000
2828,16,7,2022,61,P,314,2,13,40000
7191,28,3,2022,71,P,763,6,12,20000
8163,31,9,2024,24,P,816,9,1,50000
974,30,3,2023,71,P,644,2,12,30000
3119,29,3,2022,31,L,886,1,8,30000
2718,5,12,2023,37,L,299,18,3,50000
2005,5,1,2023,28,P,130,3,8,50000
2738,6,11,2022,21,P,862,14,7,20000
700,16,2,2024,23,P,571,13,13,40000
7999,23,1,2024,36,L,518,9,5,40000
5725,23,11,2023,59,P,166,9,2,10000
4061,10,8,2024,54,L,78,20,4,40000
8678,26,1,2023,51,L,937,1,12,50000
1945,16,9,2022,74,P,399,18,3,30000
3992,29,10,2023,77,L,662,18,6,30000
7451,3,7,2024,54,L,315,16,7,20000
1975,17,5,2023,24,L,857,19,7,50000
1974,6,11,2024,80,L,895,9,6,40000
9110,10,9,2022,58,P,245,14,8,20000
8319,31,5,2022,53,L,394,18,6,30000
3333,25,1,2023,33,L,356,14,13,10000
66,9,7,2022,51,P,322,20,2,10000
9193,21,11,2022,58,P,20,13,12,50000
1123,20,4,2022,39,L,616,14,13,30000
593,19,7,2024,28,L,893,17,10,50000
3331,13,8,2022,22,L,196,7,4,10000
8330,30,1,2022,47,L,690,5,10,10000
6857,20,11,2024,79,L,524,5,4,30000
1195,13,9,2022,55,P,573,12,12,30000
83,1,11,2024,43,L,559,9,12,40000
3663,20,12,2024,24,P,79,1,2,30000
9787,22,10,2022,41,P,454,10,8,20000
3869,21,6,2024,76,P,945,10,13,40000
5672,15,4,2024,73,L,733,12,10,20000
2588,19,1,2023,51,P,642,18,13,30000
288,9,5,2024,80,L,305,9,7,30000
5539,22,7,2024,38,L,875,8,8,50000
9085,21,11,2024,42,L,546,2,3,30000
6089,8,7,2022,35,P,612,9,8,30000
961,10,8,2022,62,L,975,15,9,20000
9352,18,2,2022,72,P,22,6,13,20000
8853,4,2,2024,40,L,829,19,13,50000
4611,17,6,2024,34,P,86,12,14,20000
6424,9,3,2024,30,L,851,1,1,50000
3164,12,10,2023,47,L,593,15,13,50000
9245,29,1,2022,53,L,294,6,1,20000
8488,24,11,2023,62,P,502,15,5,30000
1388,24,7,2023,43,L,640,12,7,40000
2746,27,2,2022,48,L,210,3,12,20000
5551,29,4,2024,36,L,548,15,1,20000
5188,20,5,2024,24,L,280,15,7,40000
6952,20,9,2024,23,P,778,10,13,30000
292,20,9,2022,44,P,748,17,9,50000
1632,28,6,2023,24,L,363,14,1,30000
5811,26,12,2022,75,L,891,12,14,10000
5581,16,5,2023,46,P,363,12,9,10000
9256,9,4,2022,43,P,982,20,10,40000
1668,11,9,2024,39,L,980,14,1,40000
9847,21,11,2024,54,P,216,1,8,40000
1680,9,7,2022,60,P,223,16,3,50000
8406,1,3,2023,26,L,607,17,8,50000
5230,25,3,2024,60,P,899,18,5,10000
6698,30,4,2022,34,L,492,19,9,50000
3334,27,2,2023,56,P,816,8,7,30000
8019,23,5,2024,62,P,529,15,7,30000
1735,2,8,2023,39,P,663,8,11,40000
1132,1,4,2023,46,P,539,17,11,40000
5455,15,7,2023,44,L,788,16,11,30000
9650,2,9,2023,53,P,190,15,6,50000
9268,4,5,2024,29,L,411,4,10,20000
7361,1,8,2024,39,L,569,8,13,10000
4191,16,11,2024,59,L,576,11,7,50000
1559,23,1,2022,54,L,651,10,10,30000
2228,4,1,2024,47,L,729,6,14,30000
9741,2,9,2023,25,P,469,15,11,10000
9364,6,11,2024,63,P,101,1,5,40000
1395,24,7,2022,28,P,64,13,6,40000
2594,28,1,2024,57,L,450,11,5,20000
6778,29,7,2023,40,P,122,12,9,10000
9603,27,7,2024,22,P,46,3,9,40000
926,23,2,2022,45,P,282,5,1,50000
123,11,9,2022,63,L,247,18,5,40000
6619,24,3,2023,21,L,517,10,13,30000
2046,23,12,2022,73,P,646,7,5,20000
6283,25,7,2024,23,L,66,20,4,50000
6902,25,7,2024,49,L,638,16,10,50000
1500,17,8,2023,24,P,751,11,3,50000
2279,3,5,2024,42,L,709,18,1,10000
9701,14,11,2024,45,P,629,19,9,20000
174,13,5,2022,74,L,472,15,1,40000
2279,16,5,2022,34,L,808,5,9,20000
3615,1,1,2022,56,L,754,17,14,50000
7629,4,3,2024,64,L,535,14,4,10000
8397,7,1,2023,77,P,80,8,12,50000
6836,6,12,2023,63,L,504,16,2,20000
5608,4,11,2022,49,L,201,18,12,30000
6919,25,10,2023,22,L,211,6,14,40000
2040,21,12,2024,28,P,895,1,4,50000
5558,4,12,2024,56,P,335,11,14,50000
9359,5,5,2023,36,P,70,17,8,50000
2272,24,9,2023,49,P,373,13,12,10000
6181,21,4,2023,59,P,711,17,6,30000
3533,22,7,2023,23,P,589,2,11,30000
5639,28,6,2023,53,L,675,14,1,40000
9100,1,11,2024,30,L,574,17,12,50000
4171,24,3,2023,24,P,237,12,2,20000
3856,24,1,2022,76,L,748,12,10,50000
9676,17,1,2023,70,L,908,11,4,20000
5187,24,3,2022,74,L,826,5,9,40000
3971,29,3,2022,44,P,70,16,11,50000
6138,20,2,2023,58,L,22,13,11,40000
3139,23,11,2024,76,P,956,12,3,50000
2871,16,5,2024,75,P,695,2,5,10000
8048,2,11,2022,31,P,127,10,8,10000
8583,1,11,2023,49,L,645,18,11,30000
20,20,5,2023,70,P,356,15,2,40000
6488,5,12,2024,70,L,442,15,1,50000
5215,21,4,2024,65,P,917,10,3,20000
4539,28,5,2023,76,L,795,9,3,30000
7558,31,12,2024,32,L,53,7,5,10000
147,2,11,2022,38,L,545,19,9,10000
2872,13,5,2022,79,L,434,16,4,20000
1134,25,2,2023,51,L,594,16,9,50000
4318,20,2,2024,48,L,155,6,14,10000
6598,31,10,2022,66,P,15,5,11,10000
9886,13,5,2022,70,L,176,5,8,30000
1960,3,11,2024,43,L,639,9,3,20000
8871,24,11,2023,27,P,740,16,5,10000
3572,20,6,2024,38,P,28,19,13,30000
1976,7,6,2023,45,P,826,6,11,50000
3919,24,4,2023,38,P,688,14,9,30000
8466,4,8,2022,64,L,489,12,11,20000
1379,18,3,2023,34,L,459,20,11,40000
9310,25,12,2024,27,L,550,12,7,50000
8754,11,10,2024,64,L,793,9,7,30000
8930,24,4,2022,80,P,783,20,9,30000
90,6,2,2023,24,P,608,15,2,30000
6761,4,6,2022,32,P,848,3,5,40000
4422,4,7,2024,63,P,305,10,8,20000
6281,19,3,2023,32,P,320,12,2,20000
2293,27,10,2022,79,L,476,13,4,10000
2202,6,3,2024,68,L,154,12,4,20000
3930,9,12,2022,45,L,505,14,2,40000
9633,5,4,2024,71,L,333,8,2,20000
3149,29,3,2024,54,P,15,9,3,10000
2676,9,10,2022,23,L,560,19,14,30000
809,16,10,2024,47,L,559,20,11,30000
4638,21,4,2023,38,P,66,18,13,40000
3423,18,2,2024,51,L,567,15,7,50000
8700,8,10,2023,70,P,281,12,12,10000
6123,16,4,2022,55,P,213,19,13,30000
4362,22,9,2022,46,P,551,17,10,40000
6285,21,9,2023,52,P,768,8,1,30000
5238,1,5,2023,39,L,713,5,13,50000
9741,13,2,2023,43,P,689,1,13,20000
4668,13,6,2022,35,L,692,12,4,10000
6117,19,2,2024,78,L,323,18,7,50000
9085,19,1,2023,78,P,867,3,3,50000
2046,23,5,2023,67,P,331,14,5,50000
2245,7,4,2024,74,P,156,5,3,50000
3478,11,5,2022,64,L,585,8,3,40000
2203,10,2,2022,38,P,310,8,7,50000
7950,22,2,2023,68,L,336,19,12,40000
945,2,7,2023,73,L,89,9,8,40000
9082,13,3,2024,63,L,950,10,6,10000
5229,9,1,2023,69,P,36,10,7,30000
2649,11,4,2022,62,L,781,11,1,50000
7427,11,5,2023,65,L,5,4,1,20000
4537,27,5,2023,71,L,261,11,4,20000
2876,13,8,2022,39,P,747,16,4,40000
146,31,8,2024,41,P,21,7,10,10000
7100,19,8,2022,25,L,233,18,5,50000
6,17,2,2024,46,P,508,19,3,10000
741,10,5,2023,71,P,245,19,8,10000
92,18,8,2022,44,L,776,13,8,30000
4164,5,11,2024,80,L,753,16,2,50000
5867,20,6,2023,27,P,694,10,1,20000
8135,25,8,2024,29,P,483,6,2,30000
1723,25,4,2023,57,L,368,8,11,20000
7300,4,8,2022,64,L,233,4,4,40000
4778,11,6,2024,50,P,297,3,2,30000
5184,31,4,2022,45,L,692,2,3,50000
9813,25,7,2022,64,P,15,8,5,50000
1936,31,8,2023,53,L,461,15,6,50000
4,23,8,2024,71,L,320,12,7,30000
2723,10,5,2023,58,P,469,2,10,10000
7108,24,8,2022,59,P,161,8,6,20000
803,1,1,2022,71,L,395,13,13,30000
8175,29,9,2024,61,P,90,8,3,30000
4255,22,6,2023,32,L,331,7,14,40000
9201,13,7,2022,55,L,280,15,6,20000
5745,15,9,2023,40,P,18,8,14,30000
6139,18,4,2022,71,L,382,20,1,40000
8342,27,8,2022,80,P,437,6,13,40000
4289,9,1,2022,52,L,651,10,5,50000
7603,1,10,2023,66,P,767,15,14,40000
9442,14,11,2023,80,L,678,20,5,10000
662,1,1,2023,69,P,521,8,1,20000
6928,15,1,2023,45,P,40,3,5,30000
1573,16,12,2024,57,L,27,12,5,20000
3063,26,9,2023,70,L,790,6,4,40000
649,17,9,2023,48,L,652,6,13,50000
2030,28,4,2023,67,P,364,15,4,30000
2182,18,4,2024,55,L,608,8,9,30000
3546,18,6,2024,32,P,783,7,2,10000
8537,15,2,2022,43,L,515,11,5,50000
6070,15,1,2022,65,L,108,11,14,10000
3673,23,4,2024,30,L,703,5,3,30000
4253,29,5,2023,70,L,221,15,6,20000
9905,4,9,2022,45,L,813,18,1,20000
2258,13,6,2024,67,P,592,16,1,50000
2079,26,4,2023,57,P,767,6,1,10000
2979,9,9,2024,47,L,852,11,8,50000
287,8,5,2022,28,L,36,4,6,10000
7196,9,1,2022,36,L,242,13,12,50000
769,14,7,2022,43,P,899,5,10,10000
3366,16,12,2023,48,L,851,19,3,50000
9224,17,12,2024,59,P,670,4,12,50000
5281,27,1,2024,30,L,312,16,14,20000
274,30,9,2022,44,L,924,19,8,30000
3189,9,5,2024,55,L,600,7,10,30000
9546,21,1,2022,80,P,532,19,11,20000
4741,2,5,2024,40,P,228,3,4,20000
6274,13,4,2024,54,P,502,10,2,30000
7855,8,3,2022,56,L,652,13,4,40000
1028,22,6,2023,50,P,686,11,8,20000
524,26,5,2023,77,P,444,14,11,10000
6068,18,7,2024,44,P,539,15,1,40000
1704,1,1,2024,36,P,645,3,1,50000
863,5,3,2023,66,P,623,2,7,20000
189,29,5,2023,74,L,611,14,14,40000
1032,5,11,2023,48,P,130,18,5,30000
8988,30,11,2023,30,L,689,2,1,30000
9423,17,2,2024,40,L,521,1,5,10000
537,29,8,2023,71,P,761,18,9,30000
6084,10,7,2023,56,P,86,14,11,10000
8553,25,1,2024,41,P,431,11,7,30000
5715,18,9,2023,67,P,20,9,3,30000
6292,19,4,2022,40,P,479,17,12,50000
8322,31,6,2023,29,L,611,9,13,10000
2447,10,2,2024,37,L,361,19,11,20000
1312,19,9,2023,72,L,913,6,3,30000
9843,15,2,2023,46,L,751,14,7,50000
9504,7,2,2024,25,L,419,18,8,50000
225,14,4,2023,69,L,741,17,8,50000
2674,26,6,2022,53,L,582,16,3,30000
2207,8,9,2022,72,L,954,6,9,30000
7641,14,11,2022,57,P,164,11,9,10000
9257,7,2,2024,37,L,57,18,9,50000
5773,4,10,2023,55,P,7,11,6,40000
8340,22,3,2024,48,P,804,19,6,50000
8870,25,8,2024,66,L,549,17,9,40000
9876,1,6,2023,79,L,484,7,12,50000
2606,27,5,2023,43,L,966,17,14,30000
5097,19,8,2024,28,P,90,5,7,50000
4027,1,6,2023,51,L,738,3,14,40000
5316,10,10,2022,24,P,168,6,13,10000
435,1,12,2022,55,L,859,1,14,20000
1685,11,6,2022,78,P,904,3,2,10000
887,16,5,2023,23,P,404,2,14,10000
6098,11,1,2022,64,L,497,16,14,20000
7579,19,9,2022,33,P,388,10,5,30000
869,25,6,2022,31,L,343,18,14,40000
8301,4,12,2024,54,L,992,16,6,50000
5093,18,2,2023,57,P,689,12,9,30000
4994,29,1,2023,23,L,871,8,1,10000
3469,17,7,2023,72,L,180,12,8,10000
2783,31,6,2022,63,L,8,2,10,40000
3767,17,5,2024,41,L,161,15,1,40000
1423,29,11,2022,33,L,759,6,13,50000
4577,7,3,2023,62,L,552,2,13,30000
8983,2,4,2023,34,P,703,7,10,50000
2571,11,7,2023,64,L,444,18,14,30000
9479,15,12,2024,44,L,444,9,7,20000
7548,3,4,2023,40,L,443,12,8,20000
5045,4,6,2022,24,P,938,4,7,40000
2516,4,10,2024,27,L,207,11,6,40000
9999,1,5,2023,54,P,431,15,8,50000
315,12,3,2024,42,P,71,18,13,10000
4358,11,7,2024,51,P,633,7,12,40000
6266,7,1,2022,53,L,701,13,13,30000
7058,3,12,2023,64,L,430,11,12,10000
8276,6,7,2023,74,L,878,14,9,50000
512,5,5,2022,46,P,207,20,8,30000
3416,13,10,2022,77,P,366,11,4,20000
5247,16,9,2023,53,P,330,8,9,10000
5060,10,4,2024,29,L,642,1,11,40000
5736,5,6,2023,73,P,578,17,13,30000
2419,30,4,2023,71,P,64,13,2,30000
6790,27,6,2024,38,L,737,19,8,40000
3650,22,9,2022,27,P,495,15,10,20000
2368,21,5,2024,27,P,115,13,3,30000
3741,13,3,2023,21,P,258,15,10,50000
7256,16,7,2024,76,P,473,16,14,20000
2259,18,9,2022,68,L,119,5,12,50000
2537,2,10,2022,35,P,320,2,9,20000
7367,25,4,2023,43,L,130,7,9,30000
6244,18,12,2023,59,P,729,15,2,40000
7000,4,5,2022,60,P,80,15,13,40000
1941,13,3,2022,34,P,374,1,2,50000
9584,26,7,2022,58,L,135,10,11,10000
1374,8,4,2024,57,P,474,10,4,20000
2988,21,11,2022,52,P,813,6,4,20000
9734,1,5,2024,35,L,159,12,10,40000
5886,20,7,2024,63,P,502,5,3,10000
6874,17,1,2023,62,P,214,14,1,50000
9709,16,4,2024,33,L,204,12,5,10000
9747,22,5,2023,33,P,518,3,14,30000
9983,19,3,2024,34,P,390,8,6,30000
7053,29,9,2023,29,L,554,14,7,20000
2140,23,11,2023,50,L,397,5,6,10000
7512,13,1,2023,40,P,559,16,2,20000
6236,5,12,2022,66,P,738,17,2,40000
5455,25,4,2022,65,L,885,11,2,40000
8942,30,4,2024,21,L,560,16,3,50000
5134,1,11,2022,60,P,334,16,5,40000
8137,12,6,2024,21,P,950,6,5,50000
9348,9,12,2024,52,P,995,10,11,50000
8247,19,5,2022,72,P,542,18,12,10000
9156,1,4,2024,73,L,452,6,1,10000
6007,17,11,2022,60,L,716,4,9,20000
8972,8,7,2022,53,P,227,20,3,40000
9054,8,3,2023,26,P,291,11,2,50000
1316,22,1,2023,37,L,194,18,10,10000
9754,2,5,2024,67,P,347,13,8,20000
8309,25,12,2024,53,L,769,7,3,20000
2254,17,11,2024,74,P,936,6,5,40000
